participant_id,Group,Questions,Response,DISPLAY,PROMPT,MONOTONICITY
group_4_5,4,Q14,Neither completely true nor completely false,2,AND,NEG
group_4_5,4,Q15,Completely true,0,NAME,NEG
group_4_5,4,Q16,Completely true,4,AND,POS
group_4_5,4,Q17,Completely true,1,FEW,POS
group_4_5,4,Q18,Completely true,0,AND,NEG
group_4_5,4,Q19,Completely false,0,MORE,POS
group_4_5,4,Q20,Completely true,4,AND,POS
group_4_5,4,Q21,Completely false,3,MORE,NEG
group_4_5,4,Q22,Neither completely true nor completely false,2,AND,POS
group_4_5,4,Q23,Neither completely true nor completely false,1,FEW,POS
group_4_5,4,Q24,Completely false,4,AND,NEG
group_4_5,4,Q25,Completely false,2,MORE,POS
group_4_5,4,Q26,Completely false,2,AND,POS
group_4_5,4,Q27,Completely true,3,MORE,POS
group_4_5,4,Q28,Completely true,0,AND,NEG
group_4_5,4,Q29,Completely true,2,LESS,NEG
group_4_5,4,Q30,Completely false,0,AND,POS
group_4_5,4,Q31,Completely false,2,LESS,POS
group_4_5,4,Q32,Neither completely true nor completely false,2,AND,NEG
group_4_5,4,Q33,Completely false,1,NAME,NEG
group_4_5,4,Q34,Completely true,4,AND,POS
group_4_5,4,Q35,Completely true,3,FEW,POS
group_4_5,4,Q36,Completely false,4,AND,NEG
group_4_5,4,Q37,Completely false,0,LESS,POS
group_4_5,4,Q38,Neither completely true nor completely false,2,AND,NEG
group_4_5,4,Q39,Completely false,4,NAME,NEG
group_4_5,4,Q40,Completely true,4,AND,POS
group_4_5,4,Q41,Completely true,0,MANY,NEG
group_4_5,4,Q42,Completely true,4,AND,POS
group_4_5,4,Q43,Completely true,2,NAME,NEG
group_4_5,4,Q44,Completely false,0,AND,POS
group_4_5,4,Q45,Completely false,3,NAME,NEG
group_4_5,4,Q46,Completely true,0,AND,NEG
group_4_5,4,Q47,Completely false,4,LESS,POS
group_4_5,4,Q48,Completely true,0,AND,NEG
group_4_5,4,Q49,Completely false,1,MORE,POS
group_4_5,4,Q50,Neither completely true nor completely false,2,AND,NEG
group_4_5,4,Q51,Completely true,4,LESS,NEG
group_4_5,4,Q52,Neither completely true nor completely false,2,AND,POS
group_4_5,4,Q53,Completely true,1,NAME,NEG
group_4_5,4,Q54,Completely false,0,AND,POS
group_4_5,4,Q55,Neither completely true nor completely false,2,MANY,POS
group_4_5,4,Q56,Completely false,0,AND,POS
group_4_5,4,Q57,Completely true,0,MORE,NEG
group_4_5,4,Q58,Neither completely true nor completely false,2,AND,POS
group_4_5,4,Q59,Completely true,4,MORE,POS
group_4_5,4,Q60,Completely true,4,AND,NEG
group_4_6,4,Q1,Completely false,2,NAME,NEG
group_4_6,4,Q2,Completely false,4,AND,NEG
group_4_6,4,Q3,Neither completely true nor completely false,0,NAME,NEG
group_4_6,4,Q4,Neither completely true nor completely false,2,AND,NEG
group_4_6,4,Q5,Completely true,1,LESS,POS
group_4_6,4,Q6,Completely false,4,AND,NEG
group_4_6,4,Q7,Completely false,3,NAME,NEG
group_4_6,4,Q8,Completely false,0,AND,POS
group_4_6,4,Q9,Completely false,3,LESS,POS
group_4_6,4,Q10,Neither completely true nor completely false,2,AND,POS
group_4_6,4,Q11,Completely false,4,NAME,NEG
group_4_6,4,Q12,Completely true,0,AND,NEG
group_4_6,4,Q13,Completely true,4,FEW,POS
group_4_6,4,Q14,Neither completely true nor completely false,2,AND,NEG
group_4_6,4,Q15,Completely true,0,NAME,NEG
group_4_6,4,Q16,Completely true,4,AND,POS
group_4_6,4,Q17,Completely false,1,FEW,POS
group_4_6,4,Q18,Completely true,0,AND,NEG
group_4_6,4,Q19,Completely false,0,MORE,POS
group_4_6,4,Q20,Completely true,4,AND,POS
group_4_6,4,Q21,Completely false,3,MORE,NEG
group_4_6,4,Q22,Neither completely true nor completely false,2,AND,POS
group_4_6,4,Q23,Neither completely true nor completely false,1,FEW,POS
group_4_6,4,Q24,Completely false,4,AND,NEG
group_4_6,4,Q25,Completely false,2,MORE,POS
group_4_6,4,Q26,Neither completely true nor completely false,2,AND,POS
group_4_6,4,Q27,Completely true,3,MORE,POS
group_4_6,4,Q28,Completely true,0,AND,NEG
group_4_6,4,Q29,Completely false,2,LESS,NEG
group_4_6,4,Q30,Completely false,0,AND,POS
group_4_6,4,Q31,Completely false,2,LESS,POS
group_4_6,4,Q32,Neither completely true nor completely false,2,AND,NEG
group_4_6,4,Q33,Completely false,1,NAME,NEG
group_4_6,4,Q34,Completely true,4,AND,POS
group_4_6,4,Q35,Completely true,3,FEW,POS
group_4_6,4,Q36,Completely false,4,AND,NEG
group_4_6,4,Q37,Completely true,0,LESS,POS
group_4_6,4,Q38,Neither completely true nor completely false,2,AND,NEG
group_4_6,4,Q39,Completely false,4,NAME,NEG
group_4_6,4,Q40,Completely true,4,AND,POS
group_4_6,4,Q41,Neither completely true nor completely false,0,MANY,NEG
group_4_6,4,Q42,Completely true,4,AND,POS
group_4_6,4,Q43,Completely true,2,NAME,NEG
group_4_6,4,Q44,Completely false,0,AND,POS
group_4_6,4,Q45,Completely true,3,NAME,NEG
group_4_6,4,Q46,Completely true,0,AND,NEG
group_4_6,4,Q47,Completely false,4,LESS,POS
group_4_6,4,Q48,Completely true,0,AND,NEG
group_4_6,4,Q49,Completely false,1,MORE,POS
group_4_6,4,Q50,Neither completely true nor completely false,2,AND,NEG
group_4_6,4,Q51,Completely false,4,LESS,NEG
group_4_6,4,Q52,Neither completely true nor completely false,2,AND,POS
group_4_6,4,Q53,Completely true,1,NAME,NEG
group_4_6,4,Q54,Completely false,0,AND,POS
group_4_6,4,Q55,Completely false,2,MANY,POS
group_4_6,4,Q56,Completely false,0,AND,POS
group_4_6,4,Q57,Completely false,0,MORE,NEG
group_4_6,4,Q58,Neither completely true nor completely false,2,AND,POS
group_4_6,4,Q59,Completely true,4,MORE,POS
group_4_6,4,Q60,Completely false,4,AND,NEG
group_4_7,4,Q1,Completely false,2,NAME,NEG
group_4_7,4,Q2,Completely false,4,AND,NEG
group_4_7,4,Q3,Completely true,0,NAME,NEG
group_4_7,4,Q4,Neither completely true nor completely false,2,AND,NEG
group_4_7,4,Q5,Completely true,1,LESS,POS
group_4_7,4,Q6,Completely false,4,AND,NEG
group_4_7,4,Q7,Completely false,3,NAME,NEG
group_4_7,4,Q8,Completely false,0,AND,POS
group_4_7,4,Q9,Completely false,3,LESS,POS
group_4_7,4,Q10,Neither completely true nor completely false,2,AND,POS
group_4_7,4,Q11,Completely false,4,NAME,NEG
group_4_7,4,Q12,Completely true,0,AND,NEG
group_4_7,4,Q13,Completely true,4,FEW,POS
group_4_7,4,Q14,Neither completely true nor completely false,2,AND,NEG
group_4_7,4,Q15,Completely true,0,NAME,NEG
group_4_7,4,Q16,Completely true,4,AND,POS
group_4_7,4,Q17,Completely false,1,FEW,POS
group_4_7,4,Q18,Completely true,0,AND,NEG
group_4_7,4,Q19,Completely false,0,MORE,POS
group_4_7,4,Q20,Completely true,4,AND,POS
group_4_7,4,Q21,Completely true,3,MORE,NEG
group_4_7,4,Q22,Neither completely true nor completely false,2,AND,POS
group_4_7,4,Q23,Neither completely true nor completely false,1,FEW,POS
group_4_7,4,Q24,Completely false,4,AND,NEG
group_4_7,4,Q25,Completely false,2,MORE,POS
group_4_7,4,Q26,Neither completely true nor completely false,2,AND,POS
group_4_7,4,Q27,Completely true,3,MORE,POS
group_4_7,4,Q28,Completely true,0,AND,NEG
group_4_7,4,Q29,Completely true,2,LESS,NEG
group_4_7,4,Q30,Completely false,0,AND,POS
group_4_7,4,Q31,Completely false,2,LESS,POS
group_4_7,4,Q32,Neither completely true nor completely false,2,AND,NEG
group_4_7,4,Q33,Completely false,1,NAME,NEG
group_4_7,4,Q34,Completely true,4,AND,POS
group_4_7,4,Q35,Completely true,3,FEW,POS
group_4_7,4,Q36,Completely false,4,AND,NEG
group_4_7,4,Q37,Completely true,0,LESS,POS
group_4_7,4,Q38,Neither completely true nor completely false,2,AND,NEG
group_4_7,4,Q39,Completely false,4,NAME,NEG
group_4_7,4,Q40,Completely true,4,AND,POS
group_4_7,4,Q41,Completely true,0,MANY,NEG
group_4_7,4,Q42,Completely true,4,AND,POS
group_4_7,4,Q43,Completely true,2,NAME,NEG
group_4_7,4,Q44,Completely false,0,AND,POS
group_4_7,4,Q45,Completely true,3,NAME,NEG
group_4_7,4,Q46,Completely true,0,AND,NEG
group_4_7,4,Q47,Completely false,4,LESS,POS
group_4_7,4,Q48,Completely true,0,AND,NEG
group_4_7,4,Q49,Completely false,1,MORE,POS
group_4_7,4,Q50,Neither completely true nor completely false,2,AND,NEG
group_4_7,4,Q51,Completely true,4,LESS,NEG
group_4_7,4,Q52,Neither completely true nor completely false,2,AND,POS
group_4_7,4,Q53,Completely true,1,NAME,NEG
group_4_7,4,Q54,Completely false,0,AND,POS
group_4_7,4,Q55,Neither completely true nor completely false,2,MANY,POS
group_4_7,4,Q56,Completely false,0,AND,POS
group_4_7,4,Q57,Completely true,0,MORE,NEG
group_4_7,4,Q58,Neither completely true nor completely false,2,AND,POS
group_4_7,4,Q59,Completely true,4,MORE,POS
group_4_7,4,Q60,Completely false,4,AND,NEG
group_5_1,5,Q1,Completely false,2,LESS,POS
group_5_1,5,Q2,Completely true,0,AND,NEG
group_5_1,5,Q3,Completely false,0,MORE,POS
group_5_1,5,Q4,Completely true,4,AND,POS
group_5_1,5,Q5,Completely false,4,LESS,POS
group_5_1,5,Q6,Completely false,2,AND,POS
group_5_1,5,Q7,Completely true,4,FEW,POS
group_5_1,5,Q8,Completely false,4,AND,NEG
group_5_1,5,Q9,Completely false,2,MORE,POS
group_5_1,5,Q10,Neither completely true nor completely false,2,AND,NEG
group_5_1,5,Q11,Neither completely true nor completely false,1,FEW,POS
group_5_1,5,Q12,Completely true,4,AND,POS
group_5_1,5,Q13,Completely true,4,MORE,POS
group_5_1,5,Q14,Completely false,0,AND,POS
group_5_1,5,Q15,Completely false,1,FEW,POS
group_5_1,5,Q16,Neither completely true nor completely false,2,AND,POS
group_5_1,5,Q17,Completely false,1,MORE,POS
group_5_1,5,Q18,Completely false,0,AND,POS
group_5_1,5,Q19,Completely false,3,NAME,NEG
group_5_1,5,Q20,Completely false,4,AND,NEG
group_5_1,5,Q21,Completely true,0,NAME,NEG
group_5_1,5,Q22,Neither completely true nor completely false,2,AND,NEG
group_5_1,5,Q23,Completely true,0,NAME,NEG
group_5_1,5,Q24,Completely true,0,AND,NEG
group_5_1,5,Q25,Completely true,0,MANY,NEG
group_5_1,5,Q26,Completely true,4,AND,POS
group_5_1,5,Q27,Completely true,2,NAME,NEG
group_5_1,5,Q28,Neither completely true nor completely false,2,AND,POS
group_5_1,5,Q29,Completely true,1,LESS,POS
group_5_1,5,Q30,Completely false,0,AND,POS
group_5_1,5,Q31,Completely false,3,LESS,POS
group_5_1,5,Q32,Completely false,4,AND,NEG
group_5_1,5,Q33,Completely false,4,NAME,NEG
group_5_1,5,Q34,Completely false,0,AND,POS
group_5_1,5,Q35,Completely false,3,MORE,NEG
group_5_1,5,Q36,Neither completely true nor completely false,2,AND,NEG
group_5_1,5,Q37,Completely true,3,MORE,POS
group_5_1,5,Q38,Completely true,4,AND,POS
group_5_1,5,Q39,Completely true,2,LESS,NEG
group_5_1,5,Q40,Completely false,4,AND,NEG
group_5_1,5,Q41,Completely false,1,NAME,NEG
group_5_1,5,Q42,Neither completely true nor completely false,2,AND,POS
group_5_1,5,Q43,Completely true,3,FEW,POS
group_5_1,5,Q44,Neither completely true nor completely false,2,AND,NEG
group_5_1,5,Q45,Neither completely true nor completely false,0,LESS,POS
group_5_1,5,Q46,Completely false,0,AND,POS
group_5_1,5,Q47,Completely false,4,NAME,NEG
group_5_1,5,Q48,Completely true,4,AND,POS
group_5_1,5,Q49,Completely true,3,NAME,NEG
group_5_1,5,Q50,Completely true,0,AND,NEG
group_5_1,5,Q51,Completely false,4,LESS,NEG
group_5_1,5,Q52,Completely true,0,AND,NEG
group_5_1,5,Q53,Completely true,1,NAME,NEG
group_5_1,5,Q54,Neither completely true nor completely false,2,AND,POS
group_5_1,5,Q55,Completely true,2,MANY,POS
group_5_1,5,Q56,Completely false,0,AND,NEG
group_5_1,5,Q57,Completely true,0,MORE,NEG
group_5_1,5,Q58,Completely false,4,AND,NEG
group_5_1,5,Q59,Completely false,2,NAME,NEG
group_5_1,5,Q60,Neither completely true nor completely false,2,AND,NEG
group_5_2,5,Q1,Completely false,2,LESS,POS
group_5_2,5,Q2,Completely true,0,AND,NEG
group_5_2,5,Q3,Completely false,0,MORE,POS
group_5_2,5,Q4,Completely true,4,AND,POS
group_5_2,5,Q5,Completely false,4,LESS,POS
group_5_2,5,Q6,Completely false,2,AND,POS
group_5_2,5,Q7,Neither completely true nor completely false,4,FEW,POS
group_5_2,5,Q8,Completely false,4,AND,NEG
group_5_2,5,Q9,Completely false,2,MORE,POS
group_5_2,5,Q10,Completely false,2,AND,NEG
group_5_2,5,Q11,Neither completely true nor completely false,1,FEW,POS
group_5_2,5,Q12,Completely true,4,AND,POS
group_5_2,5,Q13,Completely true,4,MORE,POS
group_5_2,5,Q14,Completely false,0,AND,POS
group_5_2,5,Q15,Neither completely true nor completely false,1,FEW,POS
group_5_2,5,Q16,Completely false,2,AND,POS
group_5_2,5,Q17,Completely false,1,MORE,POS
group_5_2,5,Q18,Completely false,0,AND,POS
group_5_2,5,Q19,Completely false,3,NAME,NEG
group_5_2,5,Q20,Completely false,4,AND,NEG
group_5_2,5,Q21,Completely true,0,NAME,NEG
group_5_2,5,Q22,Neither completely true nor completely false,2,AND,NEG
group_5_2,5,Q23,Completely true,0,NAME,NEG
group_5_2,5,Q24,Completely true,0,AND,NEG
group_5_2,5,Q25,Neither completely true nor completely false,0,MANY,NEG
group_5_2,5,Q26,Completely true,4,AND,POS
group_5_2,5,Q27,Completely true,2,NAME,NEG
group_5_2,5,Q28,Completely false,2,AND,POS
group_5_2,5,Q29,Completely true,1,LESS,POS
group_5_2,5,Q30,Completely false,0,AND,POS
group_5_2,5,Q31,Completely false,3,LESS,POS
group_5_2,5,Q32,Completely false,4,AND,NEG
group_5_2,5,Q33,Completely false,4,NAME,NEG
group_5_2,5,Q34,Completely false,0,AND,POS
group_5_2,5,Q35,Completely false,3,MORE,NEG
group_5_2,5,Q36,Completely false,2,AND,NEG
group_5_2,5,Q37,Completely true,3,MORE,POS
group_5_2,5,Q38,Completely true,4,AND,POS
group_5_2,5,Q39,Neither completely true nor completely false,2,LESS,NEG
group_5_2,5,Q40,Completely false,4,AND,NEG
group_5_2,5,Q41,Completely false,1,NAME,NEG
group_5_2,5,Q42,Completely false,2,AND,POS
group_5_2,5,Q43,Completely true,3,FEW,POS
group_5_2,5,Q44,Completely false,2,AND,NEG
group_5_2,5,Q45,Neither completely true nor completely false,0,LESS,POS
group_5_2,5,Q46,Completely false,0,AND,POS
group_5_2,5,Q47,Completely false,4,NAME,NEG
group_5_2,5,Q48,Completely true,4,AND,POS
group_5_2,5,Q49,Completely true,3,NAME,NEG
group_5_2,5,Q50,Completely true,0,AND,NEG
group_5_2,5,Q51,Completely false,4,LESS,NEG
group_5_2,5,Q52,Completely true,0,AND,NEG
group_5_2,5,Q53,Completely false,1,NAME,NEG
group_5_2,5,Q54,Completely false,2,AND,POS
group_5_2,5,Q55,Neither completely true nor completely false,2,MANY,POS
group_5_2,5,Q56,Completely true,0,AND,NEG
group_5_2,5,Q57,Neither completely true nor completely false,0,MORE,NEG
group_5_2,5,Q58,Completely false,4,AND,NEG
group_5_2,5,Q59,Completely false,2,NAME,NEG
group_5_2,5,Q60,Completely false,2,AND,NEG
group_5_3,5,Q1,Completely false,2,LESS,POS
group_5_3,5,Q2,Completely true,0,AND,NEG
group_5_3,5,Q3,Completely false,0,MORE,POS
group_5_3,5,Q4,Completely true,4,AND,POS
group_5_3,5,Q5,Completely false,4,LESS,POS
group_5_3,5,Q6,Neither completely true nor completely false,2,AND,POS
group_5_3,5,Q7,Neither completely true nor completely false,4,FEW,POS
group_5_3,5,Q8,Completely false,4,AND,NEG
group_5_3,5,Q9,Completely false,2,MORE,POS
group_5_3,5,Q10,Neither completely true nor completely false,2,AND,NEG
group_5_3,5,Q11,Neither completely true nor completely false,1,FEW,POS
group_5_3,5,Q12,Completely true,4,AND,POS
group_5_3,5,Q13,Completely true,4,MORE,POS
group_5_3,5,Q14,Completely false,0,AND,POS
group_5_3,5,Q15,Completely false,1,FEW,POS
group_5_3,5,Q16,Neither completely true nor completely false,2,AND,POS
group_5_3,5,Q17,Completely false,1,MORE,POS
group_5_3,5,Q18,Completely false,0,AND,POS
group_5_3,5,Q19,Completely false,3,NAME,NEG
group_5_3,5,Q20,Completely false,4,AND,NEG
group_5_3,5,Q21,Completely true,0,NAME,NEG
group_5_3,5,Q22,Neither completely true nor completely false,2,AND,NEG
group_5_3,5,Q23,Completely true,0,NAME,NEG
group_5_3,5,Q24,Completely true,0,AND,NEG
group_5_3,5,Q25,Completely true,0,MANY,NEG
group_5_3,5,Q26,Completely true,4,AND,POS
group_5_3,5,Q27,Completely true,2,NAME,NEG
group_5_3,5,Q28,Neither completely true nor completely false,2,AND,POS
group_5_3,5,Q29,Completely true,1,LESS,POS
group_5_3,5,Q30,Completely false,0,AND,POS
group_5_3,5,Q31,Completely false,3,LESS,POS
group_5_3,5,Q32,Completely false,4,AND,NEG
group_5_3,5,Q33,Completely false,4,NAME,NEG
group_5_3,5,Q34,Completely false,0,AND,POS
group_5_3,5,Q35,Completely false,3,MORE,NEG
group_5_3,5,Q36,Neither completely true nor completely false,2,AND,NEG
group_5_3,5,Q37,Completely true,3,MORE,POS
group_5_3,5,Q38,Completely true,4,AND,POS
group_5_3,5,Q39,Completely true,2,LESS,NEG
group_5_3,5,Q40,Completely false,4,AND,NEG
group_5_3,5,Q41,Completely false,1,NAME,NEG
group_5_3,5,Q42,Neither completely true nor completely false,2,AND,POS
group_5_3,5,Q43,Completely true,3,FEW,POS
group_5_3,5,Q44,Neither completely true nor completely false,2,AND,NEG
group_5_3,5,Q45,Completely true,0,LESS,POS
group_5_3,5,Q46,Completely false,0,AND,POS
group_5_3,5,Q47,Completely false,4,NAME,NEG
group_5_3,5,Q48,Completely true,4,AND,POS
group_5_3,5,Q49,Completely true,3,NAME,NEG
group_5_3,5,Q50,Completely true,0,AND,NEG
group_5_3,5,Q51,Completely false,4,LESS,NEG
group_5_3,5,Q52,Completely true,0,AND,NEG
group_5_3,5,Q53,Completely true,1,NAME,NEG
group_5_3,5,Q54,Neither completely true nor completely false,2,AND,POS
group_5_3,5,Q55,Completely false,2,MANY,POS
group_5_3,5,Q56,Completely true,0,AND,NEG
group_5_3,5,Q57,Completely true,0,MORE,NEG
group_5_3,5,Q58,Completely false,4,AND,NEG
group_5_3,5,Q59,Completely false,2,NAME,NEG
group_5_3,5,Q60,Neither completely true nor completely false,2,AND,NEG
group_5_4,5,Q1,Completely false,2,LESS,POS
group_5_4,5,Q2,Completely true,0,AND,NEG
group_5_4,5,Q3,Completely false,0,MORE,POS
group_5_4,5,Q4,Completely true,4,AND,POS
group_5_4,5,Q5,Completely false,4,LESS,POS
group_5_4,5,Q6,Neither completely true nor completely false,2,AND,POS
group_5_4,5,Q7,Completely true,4,FEW,POS
group_5_4,5,Q8,Completely false,4,AND,NEG
group_5_4,5,Q9,Completely false,2,MORE,POS
group_5_4,5,Q10,Neither completely true nor completely false,2,AND,NEG
group_5_4,5,Q11,Neither completely true nor completely false,1,FEW,POS
group_5_4,5,Q12,Completely true,4,AND,POS
group_5_4,5,Q13,Completely true,4,MORE,POS
group_5_4,5,Q14,Completely false,0,AND,POS
group_5_4,5,Q15,Completely false,1,FEW,POS
group_5_4,5,Q16,Completely false,2,AND,POS
group_5_4,5,Q17,Completely false,1,MORE,POS
group_5_4,5,Q18,Completely false,0,AND,POS
group_5_4,5,Q19,Completely false,3,NAME,NEG
group_5_4,5,Q20,Completely false,4,AND,NEG
group_5_4,5,Q21,Neither completely true nor completely false,0,NAME,NEG
group_5_4,5,Q22,Neither completely true nor completely false,2,AND,NEG
group_5_4,5,Q23,Neither completely true nor completely false,0,NAME,NEG
group_5_4,5,Q24,Completely true,0,AND,NEG
group_5_4,5,Q25,Completely true,0,MANY,NEG
group_5_4,5,Q26,Completely true,4,AND,POS
group_5_4,5,Q27,Neither completely true nor completely false,2,NAME,NEG
group_5_4,5,Q28,Neither completely true nor completely false,2,AND,POS
group_5_4,5,Q29,Completely true,1,LESS,POS
group_5_4,5,Q30,Completely false,0,AND,POS
group_5_4,5,Q31,Completely false,3,LESS,POS
group_5_4,5,Q32,Completely false,4,AND,NEG
group_5_4,5,Q33,Completely false,4,NAME,NEG
group_5_4,5,Q34,Completely false,0,AND,POS
group_5_4,5,Q35,Completely false,3,MORE,NEG
group_5_4,5,Q36,Neither completely true nor completely false,2,AND,NEG
group_5_4,5,Q37,Completely true,3,MORE,POS
group_5_4,5,Q38,Completely true,4,AND,POS
group_5_4,5,Q39,Completely false,2,LESS,NEG
group_5_4,5,Q40,Completely false,4,AND,NEG
group_5_4,5,Q41,Completely false,1,NAME,NEG
group_5_4,5,Q42,Neither completely true nor completely false,2,AND,POS
group_5_4,5,Q43,Neither completely true nor completely false,3,FEW,POS
group_5_4,5,Q44,Neither completely true nor completely false,2,AND,NEG
group_5_4,5,Q45,Completely false,0,LESS,POS
group_5_4,5,Q46,Completely false,0,AND,POS
group_5_4,5,Q47,Completely false,4,NAME,NEG
group_5_4,5,Q48,Completely true,4,AND,POS
group_5_4,5,Q49,Completely true,3,NAME,NEG
group_5_4,5,Q50,Completely true,0,AND,NEG
group_5_4,5,Q51,Completely true,4,LESS,NEG
group_5_4,5,Q52,Completely true,0,AND,NEG
group_5_4,5,Q53,Neither completely true nor completely false,1,NAME,NEG
group_5_4,5,Q54,Neither completely true nor completely false,2,AND,POS
group_5_4,5,Q55,Neither completely true nor completely false,2,MANY,POS
group_5_4,5,Q56,Completely true,0,AND,NEG
group_5_4,5,Q57,Neither completely true nor completely false,0,MORE,NEG
group_5_4,5,Q58,Completely false,4,AND,NEG
group_5_4,5,Q59,Completely false,2,NAME,NEG
group_5_4,5,Q60,Neither completely true nor completely false,2,AND,NEG
group_5_5,5,Q1,Completely false,2,LESS,POS
group_5_5,5,Q2,Completely true,0,AND,NEG
group_5_5,5,Q3,Completely false,0,MORE,POS
group_5_5,5,Q4,Completely true,4,AND,POS
group_5_5,5,Q5,Completely false,4,LESS,POS
group_5_5,5,Q6,Neither completely true nor completely false,2,AND,POS
group_5_5,5,Q7,Neither completely true nor completely false,4,FEW,POS
group_5_5,5,Q8,Completely false,4,AND,NEG
group_5_5,5,Q9,Completely false,2,MORE,POS
group_5_5,5,Q10,Neither completely true nor completely false,2,AND,NEG
group_5_5,5,Q11,Neither completely true nor completely false,1,FEW,POS
group_5_5,5,Q12,Completely true,4,AND,POS
group_5_5,5,Q13,Completely true,4,MORE,POS
group_5_5,5,Q14,Completely false,0,AND,POS
group_5_5,5,Q15,Neither completely true nor completely false,1,FEW,POS
group_5_5,5,Q16,Neither completely true nor completely false,2,AND,POS
group_5_5,5,Q17,Completely false,1,MORE,POS
group_5_5,5,Q18,Completely false,0,AND,POS
group_5_5,5,Q19,Completely false,3,NAME,NEG
group_5_5,5,Q20,Completely false,4,AND,NEG
group_5_5,5,Q21,Completely true,0,NAME,NEG
group_5_5,5,Q22,Neither completely true nor completely false,2,AND,NEG
group_5_5,5,Q23,Completely true,0,NAME,NEG
group_5_5,5,Q24,Completely true,0,AND,NEG
group_5_5,5,Q25,Neither completely true nor completely false,0,MANY,NEG
group_5_5,5,Q26,Completely true,4,AND,POS
group_5_5,5,Q27,Completely true,2,NAME,NEG
group_5_5,5,Q28,Neither completely true nor completely false,2,AND,POS
group_5_5,5,Q29,Completely false,1,LESS,POS
group_5_5,5,Q30,Completely false,0,AND,POS
group_5_5,5,Q31,Completely false,3,LESS,POS
group_5_5,5,Q32,Completely false,4,AND,NEG
group_5_5,5,Q33,Completely false,4,NAME,NEG
group_5_5,5,Q34,Completely false,0,AND,POS
group_5_5,5,Q35,Completely false,3,MORE,NEG
group_5_5,5,Q36,Neither completely true nor completely false,2,AND,NEG
group_5_5,5,Q37,Completely true,3,MORE,POS
group_5_5,5,Q38,Completely true,4,AND,POS
group_5_5,5,Q39,Completely false,2,LESS,NEG
group_5_5,5,Q40,Completely false,4,AND,NEG
group_5_5,5,Q41,Completely false,1,NAME,NEG
group_5_5,5,Q42,Neither completely true nor completely false,2,AND,POS
group_5_5,5,Q43,Neither completely true nor completely false,3,FEW,POS
group_5_5,5,Q44,Neither completely true nor completely false,2,AND,NEG
group_5_5,5,Q45,Completely true,0,LESS,POS
group_5_5,5,Q46,Completely false,0,AND,POS
group_5_5,5,Q47,Completely false,4,NAME,NEG
group_5_5,5,Q48,Completely true,4,AND,POS
group_5_5,5,Q49,Completely true,3,NAME,NEG
group_5_5,5,Q50,Completely true,0,AND,NEG
group_5_5,5,Q51,Completely false,4,LESS,NEG
group_5_5,5,Q52,Completely true,0,AND,NEG
group_5_5,5,Q53,Completely true,1,NAME,NEG
group_5_5,5,Q54,Neither completely true nor completely false,2,AND,POS
group_5_5,5,Q55,Neither completely true nor completely false,2,MANY,POS
group_5_5,5,Q56,Completely true,0,AND,NEG
group_5_5,5,Q57,Completely true,0,MORE,NEG
group_5_5,5,Q58,Completely false,4,AND,NEG
group_5_5,5,Q59,Completely false,2,NAME,NEG
group_5_5,5,Q60,Neither completely true nor completely false,2,AND,NEG
group_5_6,5,Q1,Completely false,2,LESS,POS
group_5_6,5,Q2,Completely true,0,AND,NEG
group_5_6,5,Q3,Completely false,0,MORE,POS
group_5_6,5,Q4,Completely true,4,AND,POS
group_5_6,5,Q5,Completely false,4,LESS,POS
group_5_6,5,Q6,Neither completely true nor completely false,2,AND,POS
group_5_6,5,Q7,Neither completely true nor completely false,4,FEW,POS
group_5_6,5,Q8,Completely false,4,AND,NEG
group_5_6,5,Q9,Completely false,2,MORE,POS
group_5_6,5,Q10,Neither completely true nor completely false,2,AND,NEG
group_5_6,5,Q11,Neither completely true nor completely false,1,FEW,POS
group_5_6,5,Q12,Completely true,4,AND,POS
group_5_6,5,Q13,Completely true,4,MORE,POS
group_5_6,5,Q14,Completely false,0,AND,POS
group_5_6,5,Q15,Completely false,1,FEW,POS
group_5_6,5,Q16,Neither completely true nor completely false,2,AND,POS
group_5_6,5,Q17,Completely false,1,MORE,POS
group_5_6,5,Q18,Completely false,0,AND,POS
group_5_6,5,Q19,Completely false,3,NAME,NEG
group_5_6,5,Q20,Completely false,4,AND,NEG
group_5_6,5,Q21,Completely true,0,NAME,NEG
group_5_6,5,Q22,Neither completely true nor completely false,2,AND,NEG
group_5_6,5,Q23,Completely true,0,NAME,NEG
group_5_6,5,Q24,Completely true,0,AND,NEG
group_5_6,5,Q25,Completely true,0,MANY,NEG
group_5_6,5,Q26,Completely true,4,AND,POS
group_5_6,5,Q27,Completely true,2,NAME,NEG
group_5_6,5,Q28,Neither completely true nor completely false,2,AND,POS
group_5_6,5,Q29,Completely true,1,LESS,POS
group_5_6,5,Q30,Completely false,0,AND,POS
group_5_6,5,Q31,Completely false,3,LESS,POS
group_5_6,5,Q32,Completely false,4,AND,NEG
group_5_6,5,Q33,Completely false,4,NAME,NEG
group_5_6,5,Q34,Completely false,0,AND,POS
group_5_6,5,Q35,Completely false,3,MORE,NEG
group_5_6,5,Q36,Neither completely true nor completely false,2,AND,NEG
group_5_6,5,Q37,Completely true,3,MORE,POS
group_5_6,5,Q38,Completely true,4,AND,POS
group_5_6,5,Q39,Completely true,2,LESS,NEG
group_5_6,5,Q40,Completely false,4,AND,NEG
group_5_6,5,Q41,Completely false,1,NAME,NEG
