participant_id,Group,Questions,Response,DISPLAY,PROMPT,QUESTION,Picture
group_6_2,6,Q12,Completely false,2,ALL,C6,NalaLunaMiaLoki
group_6_2,6,Q14,Completely false,0,ALL,C7,LunaMiloTomLeo
group_6_2,6,Q16,Completely true,4,AND,C8,MiloMiaLalaMax
group_6_2,6,Q18,Neither completely true nor completely false,2,AND,C9,MiaTomLokiCoco
group_6_2,6,Q20,Completely false,0,AND,C10,TomLalaLeoNala
group_6_2,6,Q22,Completely true,4,ALL,C11,LalaLokiLeoMax
group_6_2,6,Q24,Completely false,2,ALL,C12,LokiLeoMaxCoco
group_6_2,6,Q26,Completely false,0,ALL,C13,LeoMaxCocoNala
group_6_2,6,Q28,Completely true,4,AND,C14,MaxCocoNalaLuna
group_6_2,6,Q30,Neither completely true nor completely false,2,AND,C15,CocoNalaLunaMilo
group_6_2,6,Q32,Completely false,0,AND,C16,NalaLunaMiloMia
group_6_2,6,Q34,Completely true,4,ALL,C17,LunaMiloMiaTom
group_6_2,6,Q36,Completely false,2,ALL,C18,MiloMiaTomLala
group_6_2,6,Q38,Completely false,0,ALL,C19,MiaTomLalaLoki
group_6_2,6,Q40,Completely true,4,AND,C20,TomLalaLokiLeo
group_6_2,6,Q42,Neither completely true nor completely false,2,AND,C21,LalaMaxLunaTom
group_6_2,6,Q44,Completely false,0,AND,C22,LokiCocoMiloLala
group_6_2,6,Q46,Completely true,4,ALL,C23,LeoNalaMiaLoki
group_6_2,6,Q48,Completely false,2,ALL,C24,MaxLunaTomLeo
group_6_2,6,Q50,Completely false,0,ALL,C25,CocoMiloLalaMax
group_6_2,6,Q52,Completely true,4,AND,C26,NalaMiaLokiCoco
group_6_2,6,Q54,Neither completely true nor completely false,2,AND,C27,LunaTomLeoNala
group_6_2,6,Q56,Completely false,0,AND,C28,MiloLalaMaxLuna
group_6_2,6,Q58,Completely true,4,ALL,C29,MiaLokiCocoMilo
group_6_2,6,Q60,Completely false,2,ALL,C30,TomLeoNalaMia
group_6_3,6,Q2,Completely false,0,ALL,C1,LalaLokiMaxLuna
group_6_3,6,Q4,Completely true,4,AND,C2,LokiLeoCocoMilo
group_6_3,6,Q6,Neither completely true nor completely false,2,AND,C3,LeoMaxNalaMia
group_6_3,6,Q8,Completely false,0,AND,C4,MaxCocoLunaTom
group_6_3,6,Q10,Completely true,4,ALL,C5,CocoNalaMiloLala
group_6_3,6,Q12,Completely false,2,ALL,C6,NalaLunaMiaLoki
group_6_3,6,Q14,Completely false,0,ALL,C7,LunaMiloTomLeo
group_6_3,6,Q16,Completely true,4,AND,C8,MiloMiaLalaMax
group_6_3,6,Q18,Neither completely true nor completely false,2,AND,C9,MiaTomLokiCoco
group_6_3,6,Q20,Completely false,0,AND,C10,TomLalaLeoNala
group_6_3,6,Q22,Completely true,4,ALL,C11,LalaLokiLeoMax
group_6_3,6,Q24,Completely false,2,ALL,C12,LokiLeoMaxCoco
group_6_3,6,Q26,Completely false,0,ALL,C13,LeoMaxCocoNala
group_6_3,6,Q28,Completely true,4,AND,C14,MaxCocoNalaLuna
group_6_3,6,Q30,Neither completely true nor completely false,2,AND,C15,CocoNalaLunaMilo
group_6_3,6,Q32,Completely false,0,AND,C16,NalaLunaMiloMia
group_6_3,6,Q34,Completely true,4,ALL,C17,LunaMiloMiaTom
group_6_3,6,Q36,Completely false,2,ALL,C18,MiloMiaTomLala
group_6_3,6,Q38,Completely false,0,ALL,C19,MiaTomLalaLoki
group_6_3,6,Q40,Completely true,4,AND,C20,TomLalaLokiLeo
group_6_3,6,Q42,Neither completely true nor completely false,2,AND,C21,LalaMaxLunaTom
group_6_3,6,Q44,Completely false,0,AND,C22,LokiCocoMiloLala
group_6_3,6,Q46,Completely true,4,ALL,C23,LeoNalaMiaLoki
group_6_3,6,Q48,Completely false,2,ALL,C24,MaxLunaTomLeo
group_6_3,6,Q50,Completely false,0,ALL,C25,CocoMiloLalaMax
group_6_3,6,Q52,Completely true,4,AND,C26,NalaMiaLokiCoco
group_6_3,6,Q54,Neither completely true nor completely false,2,AND,C27,LunaTomLeoNala
group_6_3,6,Q56,Completely false,0,AND,C28,MiloLalaMaxLuna
group_6_3,6,Q58,Completely true,4,ALL,C29,MiaLokiCocoMilo
group_6_3,6,Q60,Completely false,2,ALL,C30,TomLeoNalaMia
group_6_4,6,Q2,Completely false,0,ALL,C1,LalaLokiMaxLuna
group_6_4,6,Q4,Completely true,4,AND,C2,LokiLeoCocoMilo
group_6_4,6,Q6,Neither completely true nor completely false,2,AND,C3,LeoMaxNalaMia
group_6_4,6,Q8,Completely false,0,AND,C4,MaxCocoLunaTom
group_6_4,6,Q10,Completely true,4,ALL,C5,CocoNalaMiloLala
group_6_4,6,Q12,Completely false,2,ALL,C6,NalaLunaMiaLoki
group_6_4,6,Q14,Completely false,0,ALL,C7,LunaMiloTomLeo
group_6_4,6,Q16,Completely true,4,AND,C8,MiloMiaLalaMax
group_6_4,6,Q18,Neither completely true nor completely false,2,AND,C9,MiaTomLokiCoco
group_6_4,6,Q20,Completely false,0,AND,C10,TomLalaLeoNala
group_6_4,6,Q22,Completely true,4,ALL,C11,LalaLokiLeoMax
group_6_4,6,Q24,Completely false,2,ALL,C12,LokiLeoMaxCoco
group_6_4,6,Q26,Completely false,0,ALL,C13,LeoMaxCocoNala
group_6_4,6,Q28,Completely true,4,AND,C14,MaxCocoNalaLuna
group_6_4,6,Q30,Neither completely true nor completely false,2,AND,C15,CocoNalaLunaMilo
group_6_4,6,Q32,Completely false,0,AND,C16,NalaLunaMiloMia
group_6_4,6,Q34,Completely true,4,ALL,C17,LunaMiloMiaTom
group_6_4,6,Q36,Completely false,2,ALL,C18,MiloMiaTomLala
group_6_4,6,Q38,Completely false,0,ALL,C19,MiaTomLalaLoki
group_6_4,6,Q40,Completely true,4,AND,C20,TomLalaLokiLeo
group_6_4,6,Q42,Neither completely true nor completely false,2,AND,C21,LalaMaxLunaTom
group_6_4,6,Q44,Completely false,0,AND,C22,LokiCocoMiloLala
group_6_4,6,Q46,Completely true,4,ALL,C23,LeoNalaMiaLoki
group_6_4,6,Q48,Completely false,2,ALL,C24,MaxLunaTomLeo
group_6_4,6,Q50,Completely false,0,ALL,C25,CocoMiloLalaMax
group_6_4,6,Q52,Completely true,4,AND,C26,NalaMiaLokiCoco
group_6_4,6,Q54,Neither completely true nor completely false,2,AND,C27,LunaTomLeoNala
group_6_4,6,Q56,Completely false,0,AND,C28,MiloLalaMaxLuna
group_6_4,6,Q58,Completely true,4,ALL,C29,MiaLokiCocoMilo
group_6_4,6,Q60,Completely false,2,ALL,C30,TomLeoNalaMia
group_6_5,6,Q2,Completely false,0,ALL,C1,LalaLokiMaxLuna
group_6_5,6,Q4,Completely true,4,AND,C2,LokiLeoCocoMilo
group_6_5,6,Q6,Completely false,2,AND,C3,LeoMaxNalaMia
group_6_5,6,Q8,Completely false,0,AND,C4,MaxCocoLunaTom
group_6_5,6,Q10,Completely true,4,ALL,C5,CocoNalaMiloLala
group_6_5,6,Q12,Completely false,2,ALL,C6,NalaLunaMiaLoki
group_6_5,6,Q14,Completely false,0,ALL,C7,LunaMiloTomLeo
group_6_5,6,Q16,Completely true,4,AND,C8,MiloMiaLalaMax
group_6_5,6,Q18,Neither completely true nor completely false,2,AND,C9,MiaTomLokiCoco
group_6_5,6,Q20,Completely false,0,AND,C10,TomLalaLeoNala
group_6_5,6,Q22,Completely true,4,ALL,C11,LalaLokiLeoMax
group_6_5,6,Q24,Completely false,2,ALL,C12,LokiLeoMaxCoco
group_6_5,6,Q26,Completely false,0,ALL,C13,LeoMaxCocoNala
group_6_5,6,Q28,Completely true,4,AND,C14,MaxCocoNalaLuna
group_6_5,6,Q30,Neither completely true nor completely false,2,AND,C15,CocoNalaLunaMilo
group_6_5,6,Q32,Completely false,0,AND,C16,NalaLunaMiloMia
group_6_5,6,Q34,Completely true,4,ALL,C17,LunaMiloMiaTom
group_6_5,6,Q36,Completely false,2,ALL,C18,MiloMiaTomLala
group_6_5,6,Q38,Completely false,0,ALL,C19,MiaTomLalaLoki
group_6_5,6,Q40,Completely true,4,AND,C20,TomLalaLokiLeo
group_6_5,6,Q42,Neither completely true nor completely false,2,AND,C21,LalaMaxLunaTom
group_6_5,6,Q44,Completely false,0,AND,C22,LokiCocoMiloLala
group_6_5,6,Q46,Completely true,4,ALL,C23,LeoNalaMiaLoki
group_6_5,6,Q48,Completely false,2,ALL,C24,MaxLunaTomLeo
group_6_5,6,Q50,Completely false,0,ALL,C25,CocoMiloLalaMax
group_6_5,6,Q52,Completely true,4,AND,C26,NalaMiaLokiCoco
group_6_5,6,Q54,Neither completely true nor completely false,2,AND,C27,LunaTomLeoNala
group_6_5,6,Q56,Completely false,0,AND,C28,MiloLalaMaxLuna
group_6_5,6,Q58,Completely true,4,ALL,C29,MiaLokiCocoMilo
group_6_5,6,Q60,Completely false,2,ALL,C30,TomLeoNalaMia
group_6_6,6,Q2,Completely false,0,ALL,C1,LalaLokiMaxLuna
group_6_6,6,Q4,Completely true,4,AND,C2,LokiLeoCocoMilo
group_6_6,6,Q6,Neither completely true nor completely false,2,AND,C3,LeoMaxNalaMia
group_6_6,6,Q8,Completely false,0,AND,C4,MaxCocoLunaTom
group_6_6,6,Q10,Completely true,4,ALL,C5,CocoNalaMiloLala
group_6_6,6,Q12,Completely false,2,ALL,C6,NalaLunaMiaLoki
group_6_6,6,Q14,Completely false,0,ALL,C7,LunaMiloTomLeo
group_6_6,6,Q16,Completely true,4,AND,C8,MiloMiaLalaMax
group_6_6,6,Q18,Completely false,2,AND,C9,MiaTomLokiCoco
group_6_6,6,Q20,Completely false,0,AND,C10,TomLalaLeoNala
group_6_6,6,Q22,Completely true,4,ALL,C11,LalaLokiLeoMax
group_6_6,6,Q24,Completely false,2,ALL,C12,LokiLeoMaxCoco
group_6_6,6,Q26,Completely false,0,ALL,C13,LeoMaxCocoNala
group_6_6,6,Q28,Completely true,4,AND,C14,MaxCocoNalaLuna
group_6_6,6,Q30,Completely false,2,AND,C15,CocoNalaLunaMilo
group_6_6,6,Q32,Completely false,0,AND,C16,NalaLunaMiloMia
group_6_6,6,Q34,Completely true,4,ALL,C17,LunaMiloMiaTom
group_6_6,6,Q36,Completely false,2,ALL,C18,MiloMiaTomLala
group_6_6,6,Q38,Completely false,0,ALL,C19,MiaTomLalaLoki
group_6_6,6,Q40,Completely true,4,AND,C20,TomLalaLokiLeo
group_6_6,6,Q42,Completely false,2,AND,C21,LalaMaxLunaTom
group_6_6,6,Q44,Completely false,0,AND,C22,LokiCocoMiloLala
group_6_6,6,Q46,Completely true,4,ALL,C23,LeoNalaMiaLoki
group_6_6,6,Q48,Completely false,2,ALL,C24,MaxLunaTomLeo
group_6_6,6,Q50,Completely false,0,ALL,C25,CocoMiloLalaMax
group_6_6,6,Q52,Completely true,4,AND,C26,NalaMiaLokiCoco
group_6_6,6,Q54,Completely false,2,AND,C27,LunaTomLeoNala
group_6_6,6,Q56,Completely false,0,AND,C28,MiloLalaMaxLuna
group_6_6,6,Q58,Completely true,4,ALL,C29,MiaLokiCocoMilo
group_6_6,6,Q60,Completely false,2,ALL,C30,TomLeoNalaMia
group_6_7,6,Q2,Completely false,0,ALL,C1,LalaLokiMaxLuna
group_6_7,6,Q4,Completely true,4,AND,C2,LokiLeoCocoMilo
group_6_7,6,Q6,Completely false,2,AND,C3,LeoMaxNalaMia
group_6_7,6,Q8,Completely false,0,AND,C4,MaxCocoLunaTom
group_6_7,6,Q10,Completely true,4,ALL,C5,CocoNalaMiloLala
group_6_7,6,Q12,Completely false,2,ALL,C6,NalaLunaMiaLoki
group_6_7,6,Q14,Completely false,0,ALL,C7,LunaMiloTomLeo
group_6_7,6,Q16,Completely true,4,AND,C8,MiloMiaLalaMax
group_6_7,6,Q18,Completely false,2,AND,C9,MiaTomLokiCoco
group_6_7,6,Q20,Completely false,0,AND,C10,TomLalaLeoNala
group_6_7,6,Q22,Completely true,4,ALL,C11,LalaLokiLeoMax
group_6_7,6,Q24,Completely false,2,ALL,C12,LokiLeoMaxCoco
group_6_7,6,Q26,Completely false,0,ALL,C13,LeoMaxCocoNala
group_6_7,6,Q28,Completely true,4,AND,C14,MaxCocoNalaLuna
group_6_7,6,Q30,Completely false,2,AND,C15,CocoNalaLunaMilo
group_6_7,6,Q32,Completely false,0,AND,C16,NalaLunaMiloMia
group_6_7,6,Q34,Completely true,4,ALL,C17,LunaMiloMiaTom
group_6_7,6,Q36,Completely false,2,ALL,C18,MiloMiaTomLala
group_6_7,6,Q38,Completely false,0,ALL,C19,MiaTomLalaLoki
group_6_7,6,Q40,Completely true,4,AND,C20,TomLalaLokiLeo
group_6_7,6,Q42,Completely false,2,AND,C21,LalaMaxLunaTom
group_6_7,6,Q44,Completely false,0,AND,C22,LokiCocoMiloLala
group_6_7,6,Q46,Completely true,4,ALL,C23,LeoNalaMiaLoki
group_6_7,6,Q48,Completely false,2,ALL,C24,MaxLunaTomLeo
group_6_7,6,Q50,Completely false,0,ALL,C25,CocoMiloLalaMax
group_6_7,6,Q52,Completely true,4,AND,C26,NalaMiaLokiCoco
group_6_7,6,Q54,Completely false,2,AND,C27,LunaTomLeoNala
group_6_7,6,Q56,Completely false,0,AND,C28,MiloLalaMaxLuna
group_6_7,6,Q58,Completely true,4,ALL,C29,MiaLokiCocoMilo
group_6_7,6,Q60,Completely false,2,ALL,C30,TomLeoNalaMia
